word,hiragana,meaning,romaji,score,used,day
～によれば,～によれば,～에 따르면,niyoreba,100,true,DAY 007
～に対して,～にたいして,～에 대해서,nitaishite,60,false,
～について,～について,～에 대해,nitsuite,60,false,
～につれて,～につれて,～함에 따라,nitsurete,60,false,
～たびに,～たびに,～할 때마다,tabini,60,false,
～間,～あいだ,～동안,aida,100,true,DAY 008
～間に,～あいだに,～하는 사이에,aidani,100,true,DAY 008
～うちに,～うちに,"～하는 동안에, ～하는 사이에",uchini,60,false,
～ながら,～ながら,～하면서,nagara,60,false,
～し,～し,～하고,shi,60,false,
～たり～たり,～たり～たり,～하거나 ～하거나,taritari,100,true,DAY 009
～ても,～ても,～해도,temo,60,false,
～ば,～ば,～하면,ba,60,false,
～なら,～なら,～라면,nara,60,false,
～てもらう,～てもらう,남에게 ～해 받다,temorau,60,false,
～おかげで,～おかげで,～덕분에,okagede,60,false,
～せいで,～せいで,～탓에,seide,60,false,
～ため(に),～ために,～때문에,tameni_reason,100,true,DAY 009
～によって,～によって,～에 의해,niyotte,100,true,DAY 010
～による,～による,～에 의한,niyoru,100,true,DAY 010
～によっては,～によっては,～에 따라서는,niyottewa,100,true,DAY 010
～に対する,～にたいする,～에 대한,nitaisuru,100,true,DAY 010
～に関する,～にかんする,～에 관한,nikansuru,100,true,DAY 011
～に比べて,～にくらべて,～에 비해,nikurabete,60,false,
～に加えて,～にくわえて,～에 더해,nikuwaete,60,false,
～に代わって,～にかわって,～을 대신해서,nikawatte,100,true,DAY 011
～にとって,～にとって,"～에게는, ～에게 있어서",nitotte,60,false,
～において,～において,"～에서, ～에 있어서",nioite,100,true,DAY 012
～に応じて,～におうじて,～에 따라,nioujite,60,false,
～に限る,～にかぎる,"～이 최고다, ～이 제일이다",nikagiru,60,false,
～に決まっている,～にきまっている,～임에 틀림없다,nikimatteiru,60,false,
～にすぎない,～にすぎない,～에 불과하다,nisuginai,100,true,DAY 012
～にほかならない,～にほかならない,～에 다름 아니다,nihokanarani,60,false,
～わけがない,～わけがない,～일 리가 없다,wakeganai,60,false,
～というわけではない,～というわけではない,～라는 것은 아니다,toiuwakedewanai,60,false,
～とは限らない,～とはかぎらない,～라고만 할 수는 없다,towakagiranai,60,false,
～ないことはない,～ないことはない,～않는 건 아니다,naikotowanai,60,false,
～ないわけではない,～ないわけではない,～않는 건 아니다,naiwakedewanai,100,true,DAY 013
～ようとする,～ようとする,～하려고 하다,youtosuru,60,false,
～ようものなら,～ようものなら,～라도 한다면,youmononara,100,true,DAY 013
～たとたん,～たとたん,～하자마자,tatotan,60,false,
～次第,～しだい,～하는 대로,shidai,60,false,
～最中に,～さいちゅうに,～도중에,saichuuni,60,false,
～っぱなし,～っぱなし,～한 채로,ppanashi,60,false,
～気味,～ぎみ,"～한 기미가 있다, ～한 경향이 있다",gimi,60,false,
～がち,～がち,～하기 쉽다,gachi,60,false,
～向け,～むけ,"～용, ～대상",muke,60,false,
～向き,～むき,"～에 어울림, ～에 적합함",muki,60,false,
～っぽい,～っぽい,"～같다, ～스럽다",ppoi,60,false,
～がする,～がする,～한 느낌이 들다,gasuru,60,false,
～ことだから,～ことだから,～이니 만큼,kotodakara,60,false,
～ものだから,～ものだから,"～이니까, ～때문에",monodakara,60,false,
～ものだ,～ものだ,～하는 법이다,monoda,60,false,
～ことだ,～ことだ,～하는 게 좋다,kotoda,60,false,
～ことになると,～ことになると,"～하게 되면, ～에 관한 일이 되면",kotoninaruto,100,true,DAY 014
～おかげで,～おかげで,～덕분에,okagede_n3,90,false,
～せいで,～せいで,～탓에,seide_n3,90,false,
～ところに,～ところに,마침 ～할 때,tokoroni,90,false,
～ところへ,～ところへ,마침 ～하던 곳에,tokorohe,90,false,
～一方で,～いっぽうで,한편으로는,ippoude_n3,90,false,
～ばかりか,～ばかりか,～뿐만 아니라,bakarika_n3,90,false,
～にしては,～にしては,～치고는,nishitewa_n3,90,false,
～わりに,～わりに,"～치고는, ～에 비해",warini,90,false,
～にしたがって,～にしたがって,～함에 따라,ni_shitagatte_n3,90,false,
～にともなって,～にともなって,～에 따라,ni_tomonatte_n3,90,false,
～につれて,～につれて,～함에 따라,nitsurete_n3,90,false,
～を通じて,～をつうじて,～을 통해,wo_tsuujite_n3,90,false,
～を中心に,～をちゅうしんに,～을 중심으로,wo_chuushin_ni_n3,90,false,
～に対する,～にたいする,～에 대한,ni_taisuru_n3,90,false,
～としても,～としても,～라고 해도,toshitemo,90,false,
～に反して,～にはんして,～에 반하여,ni_hanshite_n3,90,false,
～に比べて,～にくらべて,～에 비해,ni_kurabete_n3,90,false,
～に加えて,～にくわえて,～에 더해,ni_kuwaete_n3,90,false,
～たびに,～たびに,～할 때마다,tabini_n3,90,false,
～ぶりに,～ぶりに,～만에,buri_ni,90,false,
