word,hiragana,meaning,romaji,score,used,day
～てやまない,～てやまない,계속해서 ～해 마지않다,te_yamanai,50,false,
～てより,～てより,～하기보다는 오히려,te_yori,50,false,
～ではすまされない,～ではすまされない,그대로는 넘어갈 수 없다,dewa_sumasarenai,50,false,
～でなくてなんだろう,～でなくてなんだろう,～가 아니고 무엇이겠는가,de_nakute_nandarou,50,false,
～とあればこそ,～とあればこそ,～이기 때문에야말로,to_areba_koso,50,false,
～といったらない,～といったらない,이루 말할 수 없이 ～하다,to_ittara_nai,50,false,
～といったらありはしない,～といったらありはしない,정말 이루 말할 수 없이 ～하다,to_ittara_ariwa_shinai,50,false,
～というに,～というに,～라고 하는데도,to_iu_ni,50,false,
～といわず～といわず,～といわず～といわず,～나 ～나 가리지 않고,to_iwazu_to_iwazu,50,false,
～といえど,～といえど,～라고 해도,to_iedo,50,false,
～と思いきや,～とおもいきや,～인 줄 알았더니,to_omoikiya,50,false,
～ときたら,～ときたら,～라고 하면,to_kitara,50,false,
～と来た日には,～ときたひには,～라고 하면 정말,to_kita_hi_niwa,50,false,
～としたところで,～としたところで,설령 ～한다 해도,to_shita_tokoro_de,50,false,
～としても,～としても,설령 ～일지라도,to_shite_mo,50,false,
～とて,～とて,～라고 해서,tote,50,false,
～とは,～とは,～라니,to_wa,50,false,
～とは比べものにならない,～とはくらべものにならない,～와는 비교가 되지 않는다,to_wa_kurabemono_ni_naranai,50,false,
～どころか,～どころか,～은커녕,dokoro_ka,50,false,
～どころではない,～どころではない,～할 상황이 아니다,dokoro_dewa_nai,50,false,
～どころではなく,～どころではなく,～은 물론 아니라,dokoro_dewa_naku,50,false,
～ないでもない,～ないでもない,꼭 ～할 수 없는 것도 아니다,nai_demo_nai,50,false,
～ないまでも,～ないまでも,～까지는 아니더라도,nai_made_mo,50,false,
～ないものを,～ないものを,～하지 않으면서,nai_mono_wo,50,false,
～ながらの,～ながらの,본래 그대로의 ～,nagara_no,50,false,
～なしにはすまない,～なしにはすまない,～없이는 안 된다,nashi_niwa_sumanai,50,false,
～なしにはいられない,～なしにはいられない,～하지 않을 수 없다,nashi_niwa_irarenai,50,false,
～なしにして,～なしにして,"～없이, ～하지 않고",nashi_ni_shite,50,false,
～に足りない,～にたりない,～할 가치도 없다,ni_tarinai,50,false,
～に至っては,～にいたっては,～에 이르러서는,ni_itattewa,50,false,
～に至っても,～にいたっても,～에 이르러서도,ni_itatte_mo,50,false,
～に言わせれば,～にいわせれば,～가 말하자면,ni_iwase_reba,50,false,
～にひとしい,～にひとしい,"～와 같다, 다름없다",ni_hitoshii,50,false,
～にもほどがある,～にもほどがある,너무도 정도가 심하다,ni_mo_hodo_ga_aru,50,false,
～にしても,～にしても,～라고 해도,ni_shite_mo,50,false,
～にしてからが,～にしてからが,～라고 해도 벌써,ni_shite_kara_ga_2,50,false,
～にせよ～にせよ,～にせよ～にせよ,～든 ～든,ni_seyo_ni_seyo,50,false,
～にしろ～にしろ,～にしろ～にしろ,～이든 ～이든,ni_shiro_ni_shiro,50,false,
～にとどまらず,～にとどまらず,～에 그치지 않고,ni_todomarazu,50,false,
～にとどまらない,～にとどまらない,～에 그치지 않는다,ni_todomaranai,50,false,
～にまつわる,～にまつわる,～와 관련된,ni_matsuwaru,50,false,
～によらず,～によらず,～에 관계없이,ni_yorazu,50,false,
～によるところが大きい,～によるところがおおきい,～에 힘입은 바가 크다,ni_yoru_tokoro_ga_ookii,50,false,
～をおいてほかにない,～をおいてほかにない,～말고는 없다,wo_oite_hoka_ni_nai,50,false,
～を限りに,～をかぎりに,～을 끝으로,wo_kagiri_ni,50,false,
～を顧みず,～をかえりみず,～을 돌보지 않고,wo_kaerimizu,50,false,
～をよそにして,～をよそにして,～을 아랑곳하지 않고,wo_yoso_ni_shite,50,false,
～を経て,～をへて,～을 거쳐,wo_hete,50,false,
～を経てから,～をへてから,～을 거친 후,wo_hete_kara,50,false,
～を踏まえた上で,～をふまえたうえで,～을 바탕으로 해서,wo_fumaeta_ue_de,50,false,
～をもって嚆矢とする,～をもってこうしとする,～을 시작으로 삼다,wo_motte_koushi_to_suru,50,false,
～ほどのことではない,～ほどのことではない,그 정도까지는 아니다,hodo_no_koto_dewa_nai,50,false,
～まじくも,～まじくも,～해서는 안 되게도,majikumo,50,false,
～までして,～までして,그렇게까지 해서,made_shite,50,false,
～までだ,～までだ,～할 뿐이다,made_da,50,false,
～めいた,～めいた,～같은 분위기의,meita,50,false,
～ものを,～ものを,～인데도 불구하고,mono_wo,50,false,
～やら～やら,～やら～やら,～며 ～며,yara_yara,50,false,
～ゆえ,～ゆえ,～때문에,yue,50,false,
～ゆえに,～ゆえに,～이기 때문에,yue_ni,50,false,
～ようが～まいが,～ようが～まいが,～하든 안 하든,you_ga_mai_ga,50,false,
～ようにも～ない,～ようにも～ない,～하려고 해도 ～할 수 없다,you_ni_mo_nai,50,false,
～ようによっては,～ようによっては,방식에 따라서는,you_ni_yottewa,50,false,
～んばかりだ,～んばかりだ,금방이라도 ～할 듯하다,nba_kari_da,50,false,
～んばかりに,～んばかりに,마치 ～할 듯이,nba_kari_ni,50,false,
～んがため,～んがため,～하기 위해,nga_tame,50,false,
～んがために,～んがために,～하기 위하여,nga_tame_ni_2,50,false,
～べからざる,～べからざる,해서는 안 되는,bekarazaru,50,false,
～ざるを得ない,～ざるをえない,～하지 않을 수 없다,zaru_wo_enai_n1,50,false,
～ないとも限らない,～ないともかぎらない,반드시 ～아니라고는 할 수 없다,nai_tomo_kagiranai,50,false,
～なくしては,～なくしては,～없이는,nakushitewa,50,false,
～というものでもない,～というものでもない,꼭 ～인 것도 아니다,to_iu_mono_demo_nai,50,false,
～とばかりに,～とばかりに,마치 ～라는 듯이,to_bakari_ni,50,false,
～に決まっている,～にきまっている,틀림없이 ～이다,ni_kimatte_iru,50,false,
～に相違ない,～にそういない,틀림없이 ～이다,ni_soui_nai_n1,50,false,
～からこそ,～からこそ,～이기 때문에야말로,kara_koso,50,false,
～ばそれまでだ,～ばそれまでだ,～하면 그만이다,ba_sore_made_da,50,false,
～てしかるべきだ,～てしかるべきだ,～하는 것이 마땅하다,te_shikarubeki_da,50,false,
～では済まない,～ではすまない,그 정도로는 끝나지 않는다,dewa_sumanai,50,false,
