word,hiragana,meaning,romaji,score,used,day
甘い,あまい,"관대한, 달콤한",amai,60,true,DAY 009
余り,あまり,"별로, 여분",amari,50,false,
雨,あめ,비,ame,60,true,DAY 009
飴,あめ,(단단한) 사탕,ame_2,50,false,
洗う,あらう,씻다,arau,60,true,DAY 009
在る,ある,"존재하다, 가지다",aru,50,false,
有る,ある,"존재하다, 가지다",aru_2,60,true,DAY 010
歩く,あるく,걷기,aruku,60,true,DAY 010
あれ,あれ,그거 (저기),are,50,false,
いい; よい,いい; よい,좋은,ii;_yoi,50,false,
いいえ,いいえ,"아니, 전혀 그렇지 않아",iie,50,false,
言う,いう,말하다,iu,60,true,DAY 010
家,いえ,집,ie,60,true,DAY 010
いかが,いかが,"어떻게, 어떤 식으로",ikaga,50,false,
行く,いく; ゆく,가다,iku;_yuku,60,true,DAY 010
いくつ,いくつ,"몇 명, 몇 살이야?",ikutsu,50,false,
いくら,いくら,"얼마나, 얼마나 많이",ikura,50,false,
池,いけ,연못,ike,60,true,DAY 011
医者,いしゃ,"의사, 내과 의사",isha,60,true,DAY 011
椅子,いす,의자,isu,60,true,DAY 011
忙しい,いそがしい,"바쁜 (사람, 일)",isogashii,60,true,DAY 011
痛い,いたい,"아프다, 아픈",itai,60,true,DAY 011
一,いち,하나,ichi,60,true,DAY 011
一日,いちにち,하루(기간),ichinichi,60,true,DAY 011
一番,いちばん,"최고(가장), 첫 번째, 1위",ichiban,60,true,DAY 011
いつ,いつ,언제,itsu,50,false,
五日,いつか,"5일, 매월 다섯째 날",itsuka,60,true,DAY 011
一緒,いっしょ,함께,issho,60,true,DAY 011
五つ,いつつ,다섯 개,itsutsu,60,true,DAY 012
いつも,いつも,"항상, 보통, 매번, 결코 (부정 동사 포함)",itsumo,60,true,DAY 012
犬,いぬ,개,inu,60,true,DAY 012
今,いま,지금,ima,60,true,DAY 012
意味,いみ,"의미, 의의",imi,60,true,DAY 012
妹,いもうと,여동생 (겸손),imouto,60,true,DAY 012
嫌,いや,"불쾌한, 혐오스러운",iya,60,true,DAY 012
入口,いりぐち,입구,iriguchi,60,true,DAY 012
居る,いる,"(겸손한) 존재하다, 존재하다",iru,50,false,
要る,いる,필요하다,iru_2,60,true,DAY 012
入れる,いれる,넣다,ireru,60,true,DAY 012
色,いろ,색상,iro,60,true,DAY 013
色々,いろいろ,다양한,iroiro,50,false,
上,うえ,"위(위, 위 등), 위",ue,80,true,DAY 001
後ろ,うしろ,뒤,ushiro,60,true,DAY 013
薄い,うすい,"얇은, 약한",usui,60,true,DAY 013
歌,うた,노래,uta,60,true,DAY 013
歌う,うたう,노래하다,utau,60,true,DAY 013
うち,うち,"집, 내 집",uchi,50,false,
生まれる,うまれる,태어나다,umareru,60,true,DAY 014
海,うみ,"바다, 해변",umi,60,true,DAY 014
売る,うる,팔다 (동사),uru,60,true,DAY 014
うるさい,うるさい,"시끄러운, 짜증 나는",urusai,50,false,
上着,うわぎ,"코트, 재킷",uwagi,60,true,DAY 014
絵,え,그림,e,60,true,DAY 014
映画,えいが,영화,eiga,60,true,DAY 015
映画館,えいがかん,영화관,eigakan,60,true,DAY 015
英語,えいご,영어(언어),eigo,60,true,DAY 015
ええ,ええ,예,ee,50,false,
駅,えき,역,eki,60,true,DAY 015
エレベーター,エレベーター,엘리베이터,erebeetaa,50,false,
～円,～えん,"～원, ～동산",～en,60,true,DAY 015
鉛筆,えんぴつ,연필,enpitsu,60,true,DAY 016
お～,お～,명예로운 ～ (존경),o～,50,false,
美味しい,おいしい,맛있다,oishii,60,true,DAY 016
多い,おおい,"많은, 많이있다",ooi,60,true,DAY 016
大きい,おおきい,크다,ookii,60,true,DAY 016
大きな,おおきな,큰,ookina,50,false,
大勢,おおぜい,많은 사람들,oozei,60,true,DAY 016
お母さん,おかあさん,어머니 (공식),okaasan,60,true,DAY 017
お菓子,おかし,"과자, 스낵",okashi,60,true,DAY 017
お金,おかね,돈,okane,60,true,DAY 017
起きる,おきる,"일어나다 (예를 들어, 자다가), 일어나다",okiru,60,true,DAY 017
置く,おく,"넣다, 누워있다, 배치하다",oku,60,true,DAY 017
奥さん,おくさん,(다른 사람의) 아내 (Hon.),okusan,60,true,DAY 018
お酒,おさけ,"동기, 술",osake,50,false,
お皿,おさら,접시,osara,60,true,DAY 018
伯父; 叔父さん,おじさん,"삼촌, 중년남자",ojisan,50,false,
おじいさん,おじいさん,"할아버지, 남자 노인",ojiisan,50,false,
教える,おしえる,"가르치다, 알리다",oshieru,60,true,DAY 018
押す,おす,"밀다, 누르다, 도장을 찍다 (예: 여권)",osu,60,true,DAY 018
遅い,おそい,"느린, (예정) 늦다",osoi,60,true,DAY 018
お茶,おちゃ,(녹차,ocha,60,true,DAY 019
お手洗い,おてあらい,"화장실, 욕실(문자, 손을 씻는 곳)",otearai,60,true,DAY 019
お父さん,おとうさん,아버지 (공식),otousan,60,true,DAY 019
弟,おとうと,남동생,otouto,60,true,DAY 019
男,おとこ,남자,otoko,60,true,DAY 019
男の子,おとこのこ,소년,otokonoko,60,true,DAY 020
一昨日,おととい,그저께,ototoi,60,true,DAY 020
おととし,おととし,지난 해,ototoshi,50,false,
大人,おとな,성인,otona,60,true,DAY 020
お腹,おなか,위,onaka,60,true,DAY 020
同じ,おなじ,"같은, 동일한",onaji,60,true,DAY 020
お兄さん,おにいさん,(다른 사람의) 형 (공식적으로),oniisan,60,true,DAY 021
お姉さん,おねえさん,언니 (공식),oneesan,60,true,DAY 021
伯母さん; 叔母さん,おばさん,이모,obasan,50,false,
おばあさん,おばあさん,"할머니, 여성 노인",obaasan,50,false,
お風呂,おふろ,목욕,ofuro,60,true,DAY 021
お弁当,おべんとう,도시락,obentou,60,true,DAY 021
覚える,おぼえる,"배우다, 기억하다, 암기하다",oboeru,60,true,DAY 021
おまわりさん,おまわりさん,경찰관 (친절한 용어),omawarisan,50,false,
重い,おもい,"무거운, 심각한",omoi,60,true,DAY 022
面白い,おもしろい,"흥미로운, 재미있는",omoshiroi,60,true,DAY 022
泳ぐ,およぐ,수영하다,oyogu,60,true,DAY 022
降りる,おりる,내리다,oriru,60,true,DAY 022
終る,おわる,"끝내다, 닫다",owaru,50,false,
音楽,おんがく,음악,ongaku,60,true,DAY 022
女,おんな,여자,onna,60,true,DAY 023
女の子,おんなのこ,소녀,onnanoko,60,true,DAY 023
～回,～かい,～회,～kai,60,true,DAY 023
～階,～かい,～층,～kai_2,50,false,
外国,がいこく,"외국, 해외에서",gaikoku,60,true,DAY 023
外国人,がいこくじん,외국인,gaikokujin,60,true,DAY 023
会社,かいしゃ,"회사, 법인",kaisha,60,true,DAY 024
階段,かいだん,계단,kaidan,60,true,DAY 024
買い物,かいもの,쇼핑,kaimono,50,false,
買う,かう,구매,kau,60,true,DAY 024
返す,かえす,"돌려주다, 반환하다",kaesu,60,true,DAY 024
帰る,かえる,"돌아가다, 집에 가다",kaeru,60,true,DAY 024
顔,かお,얼굴(신체부분),kao,60,true,DAY 025
かかる,かかる,"(시간, 돈의 양)이 소요됩니다 (v.i.)",kakaru,50,false,
鍵,かぎ,"자물쇠, 열쇠",kagi,70,true,DAY 001
書く,かく,쓰다,kaku,60,true,DAY 025
学生,がくせい,학생,gakusei,60,true,DAY 025
～か月,～かげつ,(개)개월,～kagetsu,50,false,
掛ける,かける,"(예를 들어, 안경을) 쓰다, (예를 들어 벽에) 걸다",kakeru,60,true,DAY 025
かける,かける,"전화를 걸다/통화하다(예: 전화), 앉다",kakeru_2,50,false,
傘,かさ,"우산, 파라솔",kasa,60,true,DAY 025
貸す,かす,빌려주다,kasu,60,false,
風,かぜ,"바람, 미풍",kaze,70,true,DAY 001
風邪,かぜ,"감기, 독감",kaze_2,60,false,
方,かた,"-- 人(ひと)의 경칭 --, 하는 방법",kata,70,true,DAY 001
家族,かぞく,"가족, 가족의 구성원",kazoku,60,false,
片仮名,かたかな,가타카나,katakana,50,false,
～月,～がつ,올해의 달,～gatsu,60,false,
学校,がっこう,학교,gakkou,60,false,
カップ,カップ,컵,kappu,50,false,
家庭,かてい,"집, 가족",katei,60,false,
角,かど,"코너(예: 책상, 도로)",kado,70,true,DAY 002
かばん,かばん,"가방, 바구니",kaban,50,false,
花瓶,かびん,(꽃병,kabin,60,false,
かぶる,かぶる,"입다, 쓰다 (예: 머리에 모자를 씌우다)",kaburu,50,false,
紙,かみ,종이,kami,60,false,
カメラ,カメラ,카메라,kamera,60,false,
火曜日,かようび,화요일,kayoubi,50,false,
辛い,からい,"뜨겁고 매운, 짠",karai,70,true,DAY 002
体,からだ,"몸, 건강",karada,60,false,
借りる,かりる,"빌리다, 빚지다",kariru,60,false,
～がる,～がる,느끼다,～garu,60,false,
軽い,かるい,"가벼운, 심각하지 않은, 경미한",karui,60,false,
カレー,カレー,카레(카레라이스의 약자),karee,50,false,
カレンダー,カレンダー,달력,karendaa,50,false,
川; 河,かわ,강,kawa,50,false,
～側,～がわ,～ 쪽,～gawa,60,false,
可愛い,かわいい,귀엽고 사랑스럽다,kawaii,60,false,
漢字,かんじ,한자,kanji,60,false,
木,き,"나무, 목재, 재목",ki,60,false,
黄色,きいろ,노란색,kiiro,50,false,
黄色い,きいろい,노란색,kiiroi,60,false,
消える,きえる,사라지다,kieru,60,false,
聞く,きく,"듣다, 묻다",kiku,60,false,
北,きた,북쪽,kita,60,false,
ギター,ギター,기타,gitaa,60,false,
汚い,きたない,"더러운, 불결한",kitanai,60,false,
喫茶店,きっさてん,카페,kissaten,60,false,
切手,きって,우편(우표) 우표,kitte,60,false,
切符,きっぷ,티켓,kippu,60,false,
昨日,きのう,어제,kinou,60,false,
九,きゅう,아홉,kyuu,60,false,
牛肉,ぎゅうにく,소고기,gyuuniku,60,false,
牛乳,ぎゅうにゅう,우유,gyuunyuu,60,false,
今日,きょう,오늘,kyou,70,true,DAY 002
教室,きょうしつ,교실,kyoushitsu,60,false,
兄弟,きょうだい,"형제자매(겸손한), 형제자매",kyoudai,60,false,
去年,きょねん,작년,kyonen,60,false,
嫌い,きらい,싫어함,kirai,60,false,
切る,きる,"자르다, (전화를) 끊다",kiru,70,true,DAY 002
着る,きる,"(허리 위의 옷을) 입다, 입다",kiru_2,60,false,
綺麗,きれい,"예쁘다, 깨끗하다, 깔끔하다",kirei,50,false,
キロ; キログラム,キロ; キログラム,(약어) 킬로(킬로그램),kiro;_kiroguramu,50,false,
キロ; キロメートル,キロ; キロメートル,(약어) 킬로(킬로미터),kiro;_kiromeetoru,50,false,
銀行,ぎんこう,은행,ginkou,60,false,
金曜日,きんようび,금요일,kinyoubi,50,false,
九,く,아홉,ku,60,false,
薬,くすり,약,kusuri,60,false,
下さい,ください,(te형 동사와 함께) 나를 위해 해주세요,kudasai,50,false,
果物,くだもの,과일,kudamono,60,false,
口,くち,"채용공고, 입",kuchi,60,false,
靴,くつ,신발,kutsu,60,false,
靴下,くつした,양말,kutsushita,60,false,
国,くに,"국가, 원산지",kuni,60,false,
曇り,くもり,"흐림, 흐린 날씨",kumori,60,false,
曇る,くもる,흐려지다,kumoru,60,false,
暗い,くらい,"어둡다, 우울하다",kurai,60,false,
～くらい; ぐらい,～くらい; ぐらい,대략적인 (수량),～kurai;_gurai,50,false,
クラス,クラス,"살다, 생활하다",kurasu,60,false,
グラム,グラム,그램,guramu,60,false,
来る,くる,올,kuru,60,false,
車,くるま,"자동차, 차량",kuruma,60,false,
黒,くろ,검은색,kuro,50,false,
黒い,くろい,"검은색, 어두운",kuroi,60,false,
警官,けいかん,경찰관,keikan,60,false,
今朝,けさ,오늘 아침,kesa,60,false,
消す,けす,"지우다, 삭제하다, 전원을 끄다",kesu,60,false,
結構,けっこう,"화려한, 충분히, 견딜 수 있을 만큼",kekkou,60,false,
結婚,けっこん (する),결혼하다(결혼하다),kekkon_(suru),60,false,
月曜日,げつようび,월요일,getsuyoubi,60,false,
玄関,げんかん,입구 (집이나 건물에),genkan,60,false,
元気,げんき,"건강(y), 활력",genki,60,false,
～個,～こ,～개,～ko,50,false,
五,ご,다섯,go,60,false,
～語,～ご,"단어, 언어",～go,60,false,
公園,こうえん,공원,kouen,60,false,
交差点,こうさてん,교차로,kousaten,60,false,
紅茶,こうちゃ,홍차,koucha,60,false,
交番,こうばん,파출소,kouban,60,false,
声,こえ,목소리,koe,60,false,
コート,コート,"코트, 코트(예: 테니스)",kooto,60,false,
コーヒー,コーヒー,커피,koohii,60,false,
ここ,ここ,"여기, 이 곳",koko,60,false,
午後,ごご,"오후, P.M.",gogo,60,false,
九日,ここのか,"9일, 매월 9일",kokonoka,60,false,
九つ,ここのつ,아홉 가지,kokonotsu,50,false,
午前,ごぜん,"아침, A.M.",gozen,60,false,
答える,こたえる,대답하다,kotaeru,60,false,
こちら,こちら,"이 사람 (예의바르게), 이쪽으로 (정중하게)",kochira,50,false,
こっち,こっち,"이 사람, 이 방향, 이쪽",kotchi,50,false,
コップ,コップ,"텀블러, 유리",koppu,60,false,
今年,ことし,올해,kotoshi,60,false,
言葉,ことば,"언어, 단어), 표현",kotoba,60,false,
子供,こども,어린이들),kodomo,60,false,
この,この,이것,kono,50,false,
御飯,ごはん,"쌀(요리), 식사",gohan,50,false,
コピーする,コピーする,복사하다,kopiisuru,50,false,
困る,こまる,"괴로워하다, 어려움을 겪다",komaru,60,false,
これ,これ,이거,kore,50,false,
～ころ; ～ごろ,～ころ; ～ごろ,"대략, 대략 (시간)",～koro;_～goro,50,false,
今月,こんげつ,이번 달,kongetsu,50,false,
今週,こんしゅう,이번 주,konshuu,60,false,
こんな,こんな,이런,konna,50,false,
今晩,こんばん,"오늘 밤, 오늘 저녁",konban,60,false,
さあ,さあ,"지금 와, 글쎄",saa,50,false,
～歳,～さい,～ 살,～sai,60,false,
財布,さいふ,지갑,saifu,60,false,
魚,さかな,물고기,sakana,60,false,
先,さき,"미래, 최근, 이전",saki,60,false,
咲く,さく,꽃을 피우다,saku,60,false,
作文,さくぶん,"수필, 구성",sakubun,60,false,
差す,さす,"손을 들다 (뻗다), (우산 등을) 들다",sasu,50,false,
～冊,～さつ,～권,～satsu,50,false,
雑誌,ざっし,"잡지, 저널",zasshi,60,false,
砂糖,さとう,설탕,satou,60,false,
寒い,さむい,추운 (날씨와 관련하여),samui,60,false,
さ来年,さらいねん,다음 해 이후,sarainen,50,false,
～さん,～さん,～씨,～san,50,false,
三,さん,삼,san,60,false,
散歩,さんぽ (する),"걷다, 산책하다",sanpo_(suru),60,false,
四,し,네,shi,50,false,
～時,～じ,～시(시간),～ji,60,false,
塩,しお,소금,shio,60,false,
しかし,しかし,하지만,shikashi,50,false,
時間,じかん,시간,jikan,60,false,
～時間,～じかん,～ 시간,～jikan,60,false,
仕事,しごと,"일, 직업, 고용",shigoto,60,false,
辞書,じしょ,사전,jisho,60,false,
静か,しずか,"조용하다, 차분하다",shizuka,60,false,
下,した,아래,shita,60,false,
七,しち,일곱,shichi,50,false,
質問,しつもん,"질문, 문의",shitsumon,60,false,
自転車,じてんしゃ,자전거,jitensha,60,false,
自動車,じどうしゃ,자동차,jidousha,70,true,DAY 002
死ぬ,しぬ,죽다,shinu,60,false,
字引,じびき,사전,jibiki,60,false,
自分,じぶん,나 자신,jibun,60,false,
閉まる,しまる,닫히다,shimaru,60,false,
閉める,しめる,닫다,shimeru,60,false,
締める,しめる,"묶다, 조이다",shimeru_2,70,true,DAY 003
じゃ; じゃあ,じゃ; じゃあ,그럼,ja;_jaa,50,false,
写真,しゃしん,사진,shashin,60,false,
シャツ,シャツ,셔츠,shatsu,60,false,
シャワー,シャワー,샤워,shawaa,60,false,
十,じゅう,열,juu,50,false,
～中,～じゅう,동안,～juu,60,false,
～週間,～しゅうかん,～ 주,～shuukan,60,false,
授業,じゅぎょう,(학교의) 수업,jugyou,60,false,
宿題,しゅくだい,숙제,shukudai,60,false,
上手,じょうず,"잘하다, 능숙하다",jouzu,60,false,
丈夫,じょうぶ,"강하다, 견고하다, 내구성이 있다",joubu,60,false,
醤油,しょうゆ,간장,shouyu,60,false,
食堂,しょくどう,"카페테리아, 식당",shokudou,60,false,
知る,しる,"알다, 이해하다",shiru,60,false,
白,しろ,하얀색,shiro,50,false,
白い,しろい,하얀색,shiroi,60,false,
～人,～じん,"～인, ～사람",～jin,60,false,
新聞,しんぶん,신문,shinbun,60,false,
水曜日,すいようび,수요일,suiyoubi,60,false,
吸う,すう,"숨을 들이쉬다, 빨아들이다",suu,60,false,
スカート,スカート,치마,sukaato,60,false,
好き,すき,"좋아하다, 애호하다, 사랑하다",suki,60,false,
～すぎ,～すぎ,"과거, 초과하다, ～을 너무 많이",～sugi,50,false,
少ない,すくない,"조금, 몇 가지",sukunai,60,false,
すぐに,すぐに,"즉시, 곧",suguni,50,false,
少し,すこし,"조금, 거의",sukoshi,60,false,
涼しい,すずしい,"시원하다, 상쾌하다(날씨에 따라)",suzushii,60,false,
～ずつ,～ずつ,한 번에,～zutsu,50,false,
ストーブ,ストーブ,히터 (점등 : 스토브),sutoobu,60,false,
スプーン,スプーン,숟가락,supuun,60,false,
スポーツ,スポーツ,스포츠,supootsu,60,false,
ズボン,ズボン,바지,zubon,60,false,
住む,すむ,거주하다,sumu,60,false,
する,する,"하려고, 시도하다, 작은 물건(예: 넥타이, 시계 등)을 착용하다",suru,60,false,
座る,すわる,앉다,suwaru,60,false,
背,せい,"(그의) 키, 키",sei,60,false,
生徒,せいと,학생,seito,60,false,
セーター,セーター,스웨터,seetaa,60,false,
石鹸,せっけん,비누,sekken,60,false,
背広,せびろ,남자 정장,sebiro,60,false,
狭い,せまい,"좁은, 넓지 않은",semai,60,false,
ゼロ,ゼロ,영,zero,60,false,
千,せん,천,sen,60,false,
先月,せんげつ,전달,sengetsu,60,false,
先週,せんしゅう,지난주,senshuu,60,false,
先生,せんせい,"교사, 교수, 주인, 의사",sensei,60,false,
洗濯,せんたく,세탁,sentaku,60,false,
全部,ぜんぶ,"전부, 전체",zenbu,60,false,
そう; そうです,そう; そうです,"예, 그럴 것으로 보인다",sou;_soudesu,50,false,
掃除,そうじ (する),"청소, 쓸어내기",souji_(suru),60,false,
そうして; そして,そうして; そして,"그리고, 그렇게",soushite;_soshite,50,false,
そこ,そこ,"그 곳, 거기, 바닥, 밑창",soko,50,false,
そちら,そちら,저기,sochira,50,false,
そっち,そっち,저기,sotchi,50,false,
外,そと,외부,soto,60,false,
その,その,저것,sono,50,false,
そば,そば,"가까이, 옆에, 일본 전통 메밀 국수",soba,50,false,
空,そら,하늘,sora,70,true,DAY 003
それ,それ,그거,sore,50,false,
それから,それから,"그리고, 그 이후에는",sorekara,50,false,
それでは,それでは,그렇다면 그 상황에서는...,soredeha,50,false,
～台,～だい,～대,～dai,50,false,
大学,だいがく,"대학, 대학교",daigaku,60,false,
大使館,たいしかん,대사관,taishikan,60,false,
大丈夫,だいじょうぶ,괜찮아 (괜찮아) 걱정할 필요가 없습니다. 모든 것이 통제되고 있습니다,daijoubu,60,false,
大好き,だいすき,"매우 좋아할 만하다, 매우 좋아한다",daisuki,50,false,
大切,たいせつ,중요한,taisetsu,60,false,
台所,だいどころ,주방,daidokoro,60,false,
大変,たいへん,"매우, 어렵다",taihen,60,false,
高い,たかい,"키가 크다, 값비싼",takai,60,false,
～だけ,～だけ,"단지 ～, 그냥 ～, ～처럼",～dake,70,true,DAY 003
沢山,たくさん,많이,takusan,60,false,
タクシー,タクシー,택시,takushii,60,false,
出す,だす,"(무엇을) 꺼내다, (무엇을) 넘겨주다",dasu,60,false,
～たち,～たち,복수 접미사,～tachi,50,false,
立つ,たつ,일어서다,tatsu,60,false,
たて,たて,"길이, 높이",tate,50,false,
建物,たてもの,건물,tatemono,60,false,
楽しい,たのしい,"즐거운, 재미있는",tanoshii,60,false,
頼む,たのむ,"(부탁을) 청하다, 부탁하다",tanomu,60,false,
たばこ,たばこ,담배,tabako,50,false,
多分,たぶん,"아마, 아마도",tabun,70,true,DAY 003
食べ物,たべもの,음식,tabemono,60,false,
食べる,たべる,먹다,taberu,60,false,
卵,たまご,계란,tamago,60,false,
誰,だれ,WHO,dare,60,false,
誰か,だれか,누구,dareka,60,false,
誕生日,たんじょうび,생일,tanjoubi,60,false,
段々,だんだん,"점차적으로, 정도에 따라",dandan,50,false,
小さい,ちいさい,작은,chiisai,60,false,
小さな,ちいさな,작은,chiisana,50,false,
近い,ちかい,"가깝다, 짧다",chikai,60,false,
違う,ちがう,"다르다, 잘못된",chigau,60,false,
近く,ちかく,"가까운 곳, 근처",chikaku,60,false,
地下鉄,ちかてつ,지하철,chikatetsu,60,false,
地図,ちず,지도,chizu,60,false,
父,ちち,(나의) 아버지,chichi,60,false,
茶色,ちゃいろ,갈색,chairo,60,false,
茶碗,ちゃわん,밥그릇,chawan,60,false,
～中,～ちゅう,～하는 동안,～chuu,60,false,
丁度,ちょうど,"그냥, 맞아, 정확히는",choudo,50,false,
ちょっと,ちょっと,"조금, 다소, 그냥 조금, 어느 정도",chotto,60,false,
一日,ついたち,"어느 날, 매월 첫째 날",tsuitachi,60,false,
使う,つかう,사용하다,tsukau,60,false,
疲れる,つかれる,피곤해지다,tsukareru,60,false,
次,つぎ,다음,tsugi,60,false,
着く,つく,"도착하다, 도달하다",tsuku,60,false,
机,つくえ,책상,tsukue,60,false,
作る,つくる,"만들다, 창조하다",tsukuru,60,false,
つける,つける,"켜다(예: 조명), 가져가다",tsukeru,50,false,
勤める,つとめる,(을 위해) 일하다,tsutomeru,60,false,
つまらない,つまらない,지루하고 지루하다. 의미 없는,tsumaranai,50,false,
冷たい,つめたい,"차가운 (사물, 사람)",tsumetai,60,false,
強い,つよい,"강한, 강력한",tsuyoi,60,false,
手,て,손,te,60,false,
テープ,テープ,줄자,teepu,60,false,
テープレコーダー,テープレコーダー,테이프 레코더,teepurekoodaa,60,false,
テーブル,テーブル,테이블,teeburu,60,false,
出かける,でかける,"나가다, 출발하다",dekakeru,60,false,
手紙,てがみ,편지,tegami,60,false,
できる,できる,(성취하다) 할 수 있다,dekiru,50,false,
出口,でぐち,출구,deguchi,60,false,
テスト,テスト,시험,tesuto,60,false,
では,では,"그럼, 그럼요.",deha,50,false,
デパート,デパート,(약어) 백화점,depaato,60,false,
でも,でも,"하지만, 그러나",demo,60,false,
出る,でる,"나타나다, 떠나다",deru,60,false,
テレビ,テレビ,텔레비전,terebi,60,false,
天気,てんき,날씨,tenki,60,false,
電気,でんき,"전기, (전기) 조명",denki,60,false,
電車,でんしゃ,전기 열차,densha,60,false,
電話,でんわ,전화,denwa,60,false,
戸,と,문(일본식),to,60,false,
～度,～ど,"～번, ～도",～do,60,false,
ドア,ドア,문(서양식),doa,60,false,
トイレ,トイレ,화장실,toire,60,false,
どう,どう,"어떻게, 어떤 식으로",dou,60,false,
どうして,どうして,"왜, 무슨 이유로",doushite,60,false,
どうぞ,どうぞ,"제발, 부디, 꼭",douzo,60,false,
動物,どうぶつ,동물,doubutsu,60,false,
どうも,どうも,"감사합니다, 어떻게든, 아무리 노력해도",doumo,60,false,
十,(～を) とお,열(～),(～wo)_too,50,false,
遠い,とおい,"멀리(멀리), 먼",tooi,60,false,
十日,とおか,"일순, 매월 열흘",tooka,60,false,
～時,～とき,～할 때,～toki,60,false,
時々,ときどき,때때로,tokidoki,50,false,
時計,とけい,시계,tokei,60,false,
どこ,どこ,"어디서, 어떤 곳에서",doko,60,false,
所,ところ,장소,tokoro,60,false,
年,とし,"년, 나이",toshi,60,false,
図書館,としょかん,도서관,toshokan,60,false,
どちら,どちら,"어느 (하나) (방법), 어디 (정중하게)",dochira,60,false,
どっち,どっち,"어느 쪽, 어느 쪽으로",dotchi,50,false,
とても,とても,"매우(많이), 크게, 엄청나게",totemo,60,false,
どなた,どなた,WHO,donata,50,false,
隣,となり,옆집,tonari,60,false,
どの,どの,어느,dono,50,false,
飛ぶ,とぶ,"날다, 뛰다",tobu,60,false,
止まる,とまる,멈추다,tomaru,60,false,
友達,ともだち,친구,tomodachi,60,false,
土曜日,どようび,토요일,doyoubi,60,false,
鳥,とり,"닭 (점등어, 새)",tori,60,false,
鶏肉,とりにく,닭고기,toriniku,50,false,
取る,とる,"(수업을) 듣다, (등급을) 얻으다",toru,60,false,
撮る,とる,"(사진을) 찍다, (영화를) 찍다",toru_2,60,false,
どれ,どれ,어느 것,dore,50,false,
どんな,どんな,"뭐, 어떤 종류의",donna,50,false,
ない,ない,없어,nai,50,false,
ナイフ,ナイフ,칼,naifu,50,false,
中,なか,"내부, 중간, 가운데",naka,60,false,
長い,ながい,길다,nagai,60,false,
鳴く,なく,소리를 내다 (동물),naku,60,false,
無くす,なくす,뭔가를 잃다,nakusu,60,false,
なぜ,なぜ,왜(どуして와 동일),naze,50,false,
夏,なつ,여름,natsu,60,false,
夏休み,なつやすみ,여름 방학,natsuyasumi,50,false,
～など,～など,등등,～nado,60,false,
七つ,ななつ,일곱 가지,nanatsu,50,false,
何,なん; なに,무엇,nan;_nani,60,false,
七日,なのか,"7일, 일곱째 날(달의)",nanoka,60,false,
名前,なまえ,이름,namae,60,false,
習う,ならう,배우다,narau,60,false,
並ぶ,ならぶ,"줄을 서다, 줄을 서다 (v.i.)",narabu,60,false,
並べる,ならべる,"(사물)을 나란히 놓다, 줄을 서다",naraberu,60,false,
なる,なる,"울리다, 소리가 나다",naru,70,true,DAY 003
何～,なん～,어떤 종류의 ～,nan～,60,false,
二,に,둘,ni,60,false,
にぎやか,にぎやか,분주하다,nigiyaka,50,false,
肉,にく,고기,niku,60,false,
西,にし,서쪽,nishi,60,false,
～日,～にち,"～일, ～일 동안",～nichi,60,false,
日曜日,にちようび,일요일,nichiyoubi,60,false,
