word,hiragana,meaning,romaji,score,used,day
～より,～より,～보다,yori,60,false,
～のほうが,～のほうが,～쪽이,no_hou_ga,100,false,
～ほうがいいです,～ほうがいいです,～하는 편이 좋습니다,hou_ga_ii_desu,100,false,
～と～とどちら,～と～とどちら,～와 ～ 중 어느 쪽,to_to_dochira,100,false,
～が一番,～がいちばん,～이/가 가장,ga_ichiban,100,false,
～だけ,～だけ,～만,dake,70,false,
～しか～ない,～しか～ない,～밖에 ～없다,shika_nai,60,false,
～くらい,～くらい,～정도,kurai,70,false,
～ぐらい,～ぐらい,～정도,gurai,100,false,
～ごろ,～ごろ,～쯤,goro,60,false,
～時,～とき,～때,toki,60,false,
～前に,～まえに,～전에,mae_ni,100,false,
～後で,～あとで,～후에,ato_de,100,false,
～ながら,～ながら,～하면서,nagara,60,false,
～てから,～てから,～하고 나서,te_kara,60,false,
～たり～たり,～たり～たり,～하거나 ～하거나,tari_tari,100,false,
～ことがある,～ことがある,～한 적이 있다,koto_ga_aru,60,false,
～ことができます,～ことができます,～할 수 있습니다,koto_ga_dekimasu,100,false,
～方,～かた,～하는 방법,kata,70,false,
～になる,～になる,～이/가 되다,ni_naru,100,false,
～くなる,～くなる,～해지다,ku_naru,100,false,
～にする,～にする,～로 하다,ni_suru,60,false,
～くする,～くする,～하게 하다,ku_suru,100,false,
～と思います,～とおもいます,～라고 생각합니다,to_omoimasu,100,false,
～と言います,～といいます,～라고 말합니다,to_iimasu,100,false,
～でしょう,～でしょう,～이겠지요,deshou,60,false,
～だろう,～だろう,～일 것이다,darou,60,false,
～かもしれません,～かもしれません,～일지도 모릅니다,kamoshiremasen,100,false,
～なければなりません,～なければなりません,～하지 않으면 안 됩니다,nakereba_narimasen,100,false,
～なくてもいいです,～なくてもいいです,～하지 않아도 됩니다,nakutemo_ii_desu,100,false,
～ないといけません,～ないといけません,～하지 않으면 안 됩니다,nai_to_ikemasen,100,false,
～ても,～ても,～해도,temo,60,false,
～てもいい,～てもいい,～해도 된다,temo_ii,60,false,
～てはいけない,～てはいけない,～해서는 안 된다,tewa_ikenai,60,false,
～ている,～ている,～하고 있다,te_iru,60,false,
～ています,～ています,～하고 있습니다,te_imasu,100,false,
～てある,～てある,～해져 있다,te_aru,60,false,
～てしまう,～てしまう,～해 버리다,te_shimau,60,false,
～てみる,～てみる,～해 보다,te_miru,60,false,
～ておく,～ておく,～해 두다,te_oku,60,false,
～すぎる,～すぎる,너무 ～하다,sugiru,60,false,
～やすい,～やすい,～하기 쉽다,yasui,60,false,
～にくい,～にくい,～하기 어렵다,nikui,60,false,
